324.762,839.745911111111
456.5096862745099,873.828
674.820980392157,832.065562962963
671.820980392157,834.065562962963
324.762,669.3354666666667
335.95745098039225,550.0481555555556
543.0732941176472,487.56432592592597
436.7165098039216,243.30935555555558
593.4528235294118,277.39144444444446
755.7868627450981,351.2359703703704
895.73,373.9573629629629
733.395960784314,106.981
341.55517647058826,112.66134814814812
0.5609999999999716,0.5430000000000149
0.3462611753029468,0.6087073705179447
0.3369999999999716,0.7470000000000149
0.7890696918602218,0.38787753984066115
0.6210491655059156,0.30267084519068993
0.4552787486441909,0.26456815594763
0.5674848542947515,0.3654977945361394
0.7111693349046588,0.3719078685259161
0.5609999999999716,0.5430000000000149
0.3462611753029468,0.6087073705179447
0.3369999999999716,0.7470000000000149
0.7890696918602218,0.38787753984066115
0.6210491655059156,0.30267084519068993
0.4552787486441909,0.26456815594763
0.5674848542947515,0.3654977945361394
0.7111693349046588,0.3719078685259161
0.5609999999999716,0.5430000000000149
0.3462611753029468,0.6087073705179447
0.3369999999999716,0.7470000000000149
0.7890696918602218,0.38787753984066115
0.6210491655059156,0.30267084519068993
0.4552787486441909,0.26456815594763
0.5674848542947515,0.3654977945361394
0.7111693349046588,0.3719078685259161
